POOL_ADDRESS,TOKEN_ADDRESS,TOKEN_INDEX,TOKEN_SYMBOL,TOKEN_DECIMALS,TOKEN_NAME,POOL_NAME,POOL_ID,_INSERTED_TIMESTAMP
0x04c90c198b2eff55716079bc06d7ccc4aa4d7512,0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b,0,CVX,18,Convex Token,Curve.fi Pool: CVX-bveCVX ,0x04c90c198b2eff55716079bc06d7ccc4aa4d75120x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b,2022-09-27T16:44:04Z
0xf083fba98ded0f9c970e5a418500bad08d8b9732,0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b,0,CVX,18,Convex Token,Curve.fi Pool: CVX-bentCVX ,0xf083fba98ded0f9c970e5a418500bad08d8b97320x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b,2022-09-27T16:44:04Z
0x63a1ec86cd45425f1409fabe4c1cf8c5fd32a3b1,0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b,0,CVX,18,Convex Token,Curve.fi Pool: CVX-clevCVX ,0x63a1ec86cd45425f1409fabe4c1cf8c5fd32a3b10x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b,2022-10-09T06:20:08Z
0x3272c5d11644debb2e9d04c302796ebe8df35457,0x4e15361fd6b4bb609fa63c81a2be19d873717870,1,FTM,18,Fantom Token,Curve.fi Pool: CRV-FTM ,0x3272c5d11644debb2e9d04c302796ebe8df354570x4e15361fd6b4bb609fa63c81a2be19d873717870,2022-12-06T02:30:56Z
0x740f335d454ad0db55f88c02cccd74ed84f72a3f,0x4e15361fd6b4bb609fa63c81a2be19d873717870,1,FTM,18,Fantom Token,Curve.fi Pool: FTM ,0x740f335d454ad0db55f88c02cccd74ed84f72a3f0x4e15361fd6b4bb609fa63c81a2be19d873717870,2022-12-06T02:30:56Z
0x7f787210c83012fca364ae79ad8fc26641c6fbe5,0x4c19596f5aaff459fa38b0f7ed92f11ae6543784,1,TRU,8,TrueFi,Curve.fi Pool: WETH-TRU ,0x7f787210c83012fca364ae79ad8fc26641c6fbe50x4c19596f5aaff459fa38b0f7ed92f11ae6543784,2022-09-27T16:44:04Z
0x0309a528bba0394dc4a2ce59123c52e317a54604,0x4c1317326fd8efdebdbe5e1cd052010d97723bd6,1,,,,Curve.fi Pool: CRV- ,0x0309a528bba0394dc4a2ce59123c52e317a546040x4c1317326fd8efdebdbe5e1cd052010d97723bd6,2022-09-27T16:44:04Z
0x83d78bf3f861e898cca47bd076b3839ab5469d70,0x4b13006980acb09645131b91d259eaa111eaf5ba,1,MYC,18,Mycelium,Curve.fi Pool: MYC ,0x83d78bf3f861e898cca47bd076b3839ab5469d700x4b13006980acb09645131b91d259eaa111eaf5ba,2022-09-27T16:44:04Z
0xdc0b9c549809bd4bde021bd35a99f612d472d827,0x496b33a6e22d2193360f462e326312260cbdef08,0,RC_eXRD_0.04_DAI_2021_6_30,18,Ruler Protocol rToken,Curve.fi Pool: RC_eXRD_0.04_DAI_2021_6_30-3Crv ,0xdc0b9c549809bd4bde021bd35a99f612d472d8270x496b33a6e22d2193360f462e326312260cbdef08,2022-09-27T16:44:04Z
0x2dded6da1bf5dbdf597c45fcfaa3194e53ecfeaf,0x48759f220ed983db51fa7a8c0d2aab8f3ce4166a,2,cyUSDT,8,Yearn Tether USD,Curve.fi Pool: cyDAI-cyUSDC-cyUSDT ,0x2dded6da1bf5dbdf597c45fcfaa3194e53ecfeaf0x48759f220ed983db51fa7a8c0d2aab8f3ce4166a,2022-08-28T18:12:28Z
0x8925d9d9b4569d737a48499def3f67baa5a144b9,0x48759f220ed983db51fa7a8c0d2aab8f3ce4166a,2,cyUSDT,8,Yearn Tether USD,Curve.fi Pool: cyDAI-cyUSDC-cyUSDT ,0x8925d9d9b4569d737a48499def3f67baa5a144b90x48759f220ed983db51fa7a8c0d2aab8f3ce4166a,2022-08-28T16:38:20Z
0x737bc004136f66ae3f8fd5a1199e81c18388097b,0x478bbc744811ee8310b461514bdc29d03739084d,0,sdveCRV-DAO,18,veCRV Stake DAO,Curve.fi Pool: sdveCRV-DAO-CRV ,0x737bc004136f66ae3f8fd5a1199e81c18388097b0x478bbc744811ee8310b461514bdc29d03739084d,2022-09-27T16:44:04Z
0xc47ebd6c0f68fd5963005d28d0ba533750e5c11b,0x466a756e9a7401b5e2444a3fcb3c2c12fbea0a54,0,PUSd,18,Stablecoin,Curve.fi Pool: PUSd-crvFRAX ,0xc47ebd6c0f68fd5963005d28d0ba533750e5c11b0x466a756e9a7401b5e2444a3fcb3c2c12fbea0a54,2022-09-27T16:44:04Z
0xb2111b55edd1cb5d2c18a6817e21d473fe0e5ba1,0x466a756e9a7401b5e2444a3fcb3c2c12fbea0a54,0,PUSd,18,Stablecoin,Curve.fi Pool: PUSd-3Crv ,0xb2111b55edd1cb5d2c18a6817e21d473fe0e5ba10x466a756e9a7401b5e2444a3fcb3c2c12fbea0a54,2022-09-27T16:44:04Z
0x8ee017541375f6bcd802ba119bddc94dad6911a1,0x466a756e9a7401b5e2444a3fcb3c2c12fbea0a54,0,PUSd,18,Stablecoin,Curve.fi Pool: PUSd-3Crv ,0x8ee017541375f6bcd802ba119bddc94dad6911a10x466a756e9a7401b5e2444a3fcb3c2c12fbea0a54,2022-09-27T16:44:04Z
0xeb07fcd7a8627281845ba3acbed24435802d4b52,0x466a756e9a7401b5e2444a3fcb3c2c12fbea0a54,0,PUSd,18,Stablecoin,Curve.fi Pool: PUSd-3Crv ,0xeb07fcd7a8627281845ba3acbed24435802d4b520x466a756e9a7401b5e2444a3fcb3c2c12fbea0a54,2022-09-27T16:44:04Z
0x8cadb80062d6ea09b6d480cb3f955cb7f915b2c7,0x465b0673bbceca807504feb129d67576c698c649,0,RC_ARMOR_0.1_DAI_2021_7_31,18,Ruler Protocol rToken,Curve.fi Pool: RC_ARMOR_0.1_DAI_2021_7_31-3Crv ,0x8cadb80062d6ea09b6d480cb3f955cb7f915b2c70x465b0673bbceca807504feb129d67576c698c649,2022-09-27T16:44:04Z
0xfb51e37cebc5d6f1569004206629bb7e47b6843f,0x4616638bb5688673452fdfdaf3f7711d0722d96d,0,RC_PUNK-BASIC_10000_DAI_2021_4_30,18,Ruler Protocol rToken,Curve.fi Pool: RC_PUNK-BASIC_10000_DAI_2021_4_30-3Crv ,0xfb51e37cebc5d6f1569004206629bb7e47b6843f0x4616638bb5688673452fdfdaf3f7711d0722d96d,2022-09-27T16:44:04Z
0xde495223f7cd7ee0cde1addbd6836046bbdf3ad3,0x45fdb1b92a649fb6a64ef1511d3ba5bf60044838,0,USDS,18,Spice USD,Curve.fi Pool: USDS-3Crv ,0xde495223f7cd7ee0cde1addbd6836046bbdf3ad30x45fdb1b92a649fb6a64ef1511d3ba5bf60044838,2022-09-27T16:44:04Z
0xc8fbb1ccdf2f94ba01c8b75e0a4fa4c5e1ed6791,0x44db359bf01f8b521a6295e4d56991277f410aa2,0,,,,Curve.fi Pool: 3Crv ,0xc8fbb1ccdf2f94ba01c8b75e0a4fa4c5e1ed67910x44db359bf01f8b521a6295e4d56991277f410aa2,2022-11-05T16:23:44Z
0x1e556f647f79e734530f2b354fbf339553fb1f6e,0x4491ba118c7c358817b6b453ee329a02e93012bc,0,RC_ARMOR_0.35_DAI_2021_5_31,18,Ruler Protocol rToken,Curve.fi Pool: RC_ARMOR_0.35_DAI_2021_5_31-3Crv ,0x1e556f647f79e734530f2b354fbf339553fb1f6e0x4491ba118c7c358817b6b453ee329a02e93012bc,2022-09-27T16:44:04Z
0x9bfb082f2dd5d63907afa33dbb8f9c0bcd5c2333,0x4425c9c6302bd2a815c21012dc7f692216fb3176,1,,,,Curve.fi Pool: WETH- ,0x9bfb082f2dd5d63907afa33dbb8f9c0bcd5c23330x4425c9c6302bd2a815c21012dc7f692216fb3176,2022-09-27T16:44:04Z
0xc2f5fea5197a3d92736500fd7733fcc7a3bbdf3f,0x42ef9077d8e79689799673ae588e046f8832cb95,0,fUSD,18,fryUSD,Curve.fi Pool: fUSD-3Crv ,0xc2f5fea5197a3d92736500fd7733fcc7a3bbdf3f0x42ef9077d8e79689799673ae588e046f8832cb95,2022-09-27T16:44:04Z
0xfe97d8f55884186e50aedba306ad553911a26a24,0x4289c84aa79953c103fe0767c3aff26ab28cd723,0,RC_xCOVER_90_DAI_2021_7_31,18,Ruler Protocol rToken,Curve.fi Pool: RC_xCOVER_90_DAI_2021_7_31-3Crv ,0xfe97d8f55884186e50aedba306ad553911a26a240x4289c84aa79953c103fe0767c3aff26ab28cd723,2022-09-27T16:44:04Z
0xd620ab79074e59c06339baa038cf539e7d6d0629,0x4206fc377c22eb4778b5dac3c28d0fa92db43ae4,0,,,,Curve.fi Pool: 3Crv ,0xd620ab79074e59c06339baa038cf539e7d6d06290x4206fc377c22eb4778b5dac3c28d0fa92db43ae4,2022-09-27T16:44:04Z
0xe0b99f540b3cd69f88b4666c8f39877c79072851,0x4206fc377c22eb4778b5dac3c28d0fa92db43ae4,0,,,,Curve.fi Pool: 3Crv ,0xe0b99f540b3cd69f88b4666c8f39877c790728510x4206fc377c22eb4778b5dac3c28d0fa92db43ae4,2022-09-27T16:44:04Z
0x99af0326ab1c2a68c6712a5622c1aa8e4b35fd57,0x41d5d79431a913c4ae7d69a668ecdfe5ff9dfb68,0,INV,18,Inverse DAO,Curve.fi Pool: INV-DOLA ,0x99af0326ab1c2a68c6712a5622c1aa8e4b35fd570x41d5d79431a913c4ae7d69a668ecdfe5ff9dfb68,2022-09-27T16:44:04Z
0x705da2596cf6aaa2fea36f2a59985ec9e8aec7e2,0x4185cf99745b2a20727b37ee798193dd4a56cdfa,0,wCOINBASE-IOU,18,DEUS Synthetic Coinbase IOU,Curve.fi Pool: wCOINBASE-IOU-3Crv ,0x705da2596cf6aaa2fea36f2a59985ec9e8aec7e20x4185cf99745b2a20727b37ee798193dd4a56cdfa,2022-09-27T16:44:04Z
0x6788f608cfe5cfcd02e6152ec79505341e0774be,0x4104b135dbc9609fc1a9490e61369036497660c8,0,APW,18,APWine Token,Curve.fi Pool: APW- ,0x6788f608cfe5cfcd02e6152ec79505341e0774be0x4104b135dbc9609fc1a9490e61369036497660c8,2022-09-27T16:44:04Z
0xcaf8703f8664731ced11f63bb0570e53ab4600a9,0x4104b135dbc9609fc1a9490e61369036497660c8,1,APW,18,APWine Token,Curve.fi Pool: APW ,0xcaf8703f8664731ced11f63bb0570e53ab4600a90x4104b135dbc9609fc1a9490e61369036497660c8,2022-09-27T16:44:04Z
0x316d2606ce036ec0e69a11432a870a4ec66ade96,0x4104b135dbc9609fc1a9490e61369036497660c8,1,APW,18,APWine Token,Curve.fi Pool: WETH-APW ,0x316d2606ce036ec0e69a11432a870a4ec66ade960x4104b135dbc9609fc1a9490e61369036497660c8,2022-09-27T16:44:04Z
0xc78d84ee5d970227f988a2e2dc0a4a945163bcb9,0x4104b135dbc9609fc1a9490e61369036497660c8,1,APW,18,APWine Token,Curve.fi Pool: WETH-APW ,0xc78d84ee5d970227f988a2e2dc0a4a945163bcb90x4104b135dbc9609fc1a9490e61369036497660c8,2022-09-27T16:44:04Z
0x04f0fae3dd0a9904f797deb15c3e523342112811,0x408e41876cccdc0f92210600ef50372656052a38,0,REN,18,Republic Token,Curve.fi Pool: REN-3Crv ,0x04f0fae3dd0a9904f797deb15c3e5233421128110x408e41876cccdc0f92210600ef50372656052a38,2022-09-27T16:44:04Z
0x8c524635d52bd7b1bd55e062303177a7d916c046,0x402f878bdd1f5c66fdaf0fababcf74741b68ac36,1,sdFXS,18,Stake DAO FXS,Curve.fi Pool: FXS-sdFXS ,0x8c524635d52bd7b1bd55e062303177a7d916c0460x402f878bdd1f5c66fdaf0fababcf74741b68ac36,2022-09-27T16:44:04Z
0x83f252f036761a1e3d10daca8e16d7b21e3744d7,0x3fe7940616e5bc47b0775a0dccf6237893353bb4,0,,0,,Curve.fi Pool:  - ,0x83f252f036761a1e3d10daca8e16d7b21e3744d70x3fe7940616e5bc47b0775a0dccf6237893353bb4,2022-08-28T17:55:48Z
0x883f7d4b6b24f8bf1db980951ad08930d9aec6bc,0x3fa372155439e9150a99d86a1de93a92f26b00c8,0,RC_INV_350_DAI_2021_5_31,18,Ruler Protocol rToken,Curve.fi Pool: RC_INV_350_DAI_2021_5_31-3Crv ,0x883f7d4b6b24f8bf1db980951ad08930d9aec6bc0x3fa372155439e9150a99d86a1de93a92f26b00c8,2022-09-27T16:44:04Z
0x9b762e245ad0c4868be1fef9e168bca39011d5ec,0x3ed3b47dd13ec9a98b44e6204a523e766b225811,2,aUSDT,6,Aave interest bearing USDT,Curve.fi Pool: aDAI-aUSDC-aUSDT ,0x9b762e245ad0c4868be1fef9e168bca39011d5ec0x3ed3b47dd13ec9a98b44e6204a523e766b225811,2022-08-28T16:56:40Z
0xdebf20617708857ebe4f679508e7b7863a8a8eee,0x3ed3b47dd13ec9a98b44e6204a523e766b225811,2,aUSDT,6,Aave interest bearing USDT,Curve.fi Pool: aDAI-aUSDC-aUSDT ,0xdebf20617708857ebe4f679508e7b7863a8a8eee0x3ed3b47dd13ec9a98b44e6204a523e766b225811,2022-08-28T17:55:48Z
0x97aeb34ac6561146dd9ce191efd5634f6465def4,0x3a3a65aab0dd2a17e3f1947ba16138cd37d08c04,0,aETH,18,Aave Interest bearing ETH,Curve.fi Pool: aETH-3Crv ,0x97aeb34ac6561146dd9ce191efd5634f6465def40x3a3a65aab0dd2a17e3f1947ba16138cd37d08c04,2022-09-27T16:44:04Z
0xdd577f3c26e322d6e790947d5e56362c3f99cc6d,0x3a200791aa0642e6ba1af118aac46b34c24c91bf,0,RC_iFARM_110_DAI_2021_5_31,18,Ruler Protocol rToken,Curve.fi Pool: RC_iFARM_110_DAI_2021_5_31-3Crv ,0xdd577f3c26e322d6e790947d5e56362c3f99cc6d0x3a200791aa0642e6ba1af118aac46b34c24c91bf,2022-09-27T16:44:04Z
0x52ea46506b9cc5ef470c5bf89f17dc28bb35d85c,0x39aa39c021dfbae8fac545936693ac917d5e7563,1,cUSDC,8,Compound USD Coin,Curve.fi Pool: cDAI-cUSDC-USDT ,0x52ea46506b9cc5ef470c5bf89f17dc28bb35d85c0x39aa39c021dfbae8fac545936693ac917d5e7563,2040-01-01T00:00:00Z
0xa2b47e3d5c44877cca798226b7b8118f9bfb7a56,0x39aa39c021dfbae8fac545936693ac917d5e7563,1,cUSDC,8,Compound USD Coin,Curve.fi Pool: cDAI-cUSDC ,0xa2b47e3d5c44877cca798226b7b8118f9bfb7a560x39aa39c021dfbae8fac545936693ac917d5e7563,2040-01-01T00:00:00Z
0x9d7ee35a38952bd5ad36db0bf435a298363ac1aa,0x38d0665172f1167fd6c3240a01c6158f1fbe0d41,0,RC_bBADGER_17_DAI_2021_5_31,18,Ruler Protocol rToken,Curve.fi Pool: RC_bBADGER_17_DAI_2021_5_31-3Crv ,0x9d7ee35a38952bd5ad36db0bf435a298363ac1aa0x38d0665172f1167fd6c3240a01c6158f1fbe0d41,2022-09-27T16:44:04Z
0xfd9f9784ac00432794c8d370d4910d2a3782324c,0x36f3fd68e7325a35eb768f1aedaae9ea0689d723,0,ESD,18,Empty Set Dollar,Curve.fi Pool: ESD-3Crv ,0xfd9f9784ac00432794c8d370d4910d2a3782324c0x36f3fd68e7325a35eb768f1aedaae9ea0689d723,2022-09-27T16:44:04Z
0x52eeea483ab7a801e2592a904ad209c90e12e471,0x368df85396be56f1d475e5d10339211a77e13c32,0,RC_WBTC_25000_DAI_2021_3_31,18,Ruler Protocol rToken,Curve.fi Pool: RC_WBTC_25000_DAI_2021_3_31-3Crv ,0x52eeea483ab7a801e2592a904ad209c90e12e4710x368df85396be56f1d475e5d10339211a77e13c32,2022-09-27T16:44:04Z
0xee507b77e4a0d1782f0598c7f72440a65447b16e,0x368b3a58b5f49392e5c9e4c998cb0bb966752e51,0,MIC,18,MIC,Curve.fi Pool: MIC-3Crv ,0xee507b77e4a0d1782f0598c7f72440a65447b16e0x368b3a58b5f49392e5c9e4c998cb0bb966752e51,2022-09-27T16:44:04Z
0x50f3752289e1456bfa505afd37b241bca23e685d,0x3472a5a71965499acd81997a54bba8d852c6e53d,0,BADGER,18,Badger,Curve.fi Pool: BADGER-WBTC ,0x50f3752289e1456bfa505afd37b241bca23e685d0x3472a5a71965499acd81997a54bba8d852c6e53d,2022-09-27T16:44:04Z
0x13b876c26ad6d21cb87ae459eaf6d7a1b788a113,0x3472a5a71965499acd81997a54bba8d852c6e53d,0,BADGER,18,Badger,Curve.fi Pool: BADGER-crvFRAX ,0x13b876c26ad6d21cb87ae459eaf6d7a1b788a1130x3472a5a71965499acd81997a54bba8d852c6e53d,2022-09-27T16:44:04Z
0x86dec049fc430d9eb7682a044cf105a570f226db,0x3449fc1cd036255ba1eb19d65ff4ba2b8903a69a,0,BAC,18,BAC,Curve.fi Pool: BAC-3Crv ,0x86dec049fc430d9eb7682a044cf105a570f226db0x3449fc1cd036255ba1eb19d65ff4ba2b8903a69a,2022-09-27T16:44:04Z
0x1667954f14f5b22c703116d8d806f988b1e09018,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,1,FXS,18,Frax Share,Curve.fi Pool: WETH-FXS ,0x1667954f14f5b22c703116d8d806f988b1e090180x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,2022-09-27T16:44:04Z
0x6ec176b5449dd7c1a87ca8d97acecc531c0ca0d8,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,1,FXS,18,Frax Share,Curve.fi Pool: WETH-FXS ,0x6ec176b5449dd7c1a87ca8d97acecc531c0ca0d80x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,2022-09-27T16:44:04Z
0x941eb6f616114e4ecaa85377945ea306002612fe,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,1,FXS,18,Frax Share,Curve.fi Pool: WETH-FXS ,0x941eb6f616114e4ecaa85377945ea306002612fe0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,2022-09-27T16:44:04Z
0xe7e4366f6ed6afd23e88154c00b532bdc0352333,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,1,FXS,18,Frax Share,Curve.fi Pool: FXS ,0xe7e4366f6ed6afd23e88154c00b532bdc03523330x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,2022-09-27T16:44:04Z
0xd658a338613198204dca1143ac3f01a722b5d94a,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0,FXS,18,Frax Share,Curve.fi Pool: FXS-cvxFXS ,0xd658a338613198204dca1143ac3f01a722b5d94a0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,2022-09-27T16:44:04Z
0x961226b64ad373275130234145b96d100dc0b655,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,1,FXS,18,Frax Share,Curve.fi Pool: FXS ,0x961226b64ad373275130234145b96d100dc0b6550x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,2022-09-27T16:44:04Z
0xd4e2fdc354c5dffb865798ca98c2b9d5382f687c,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0,FXS,18,Frax Share,Curve.fi Pool: FXS-FPIS ,0xd4e2fdc354c5dffb865798ca98c2b9d5382f687c0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,2022-09-27T16:44:04Z
0x8c524635d52bd7b1bd55e062303177a7d916c046,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0,FXS,18,Frax Share,Curve.fi Pool: FXS-sdFXS ,0x8c524635d52bd7b1bd55e062303177a7d916c0460x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,2022-09-27T16:44:04Z
0x03470b57b05089ee40c651dac9e0387f1f3cb46f,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0,FXS,18,Frax Share,Curve.fi Pool: FXS-WETH ,0x03470b57b05089ee40c651dac9e0387f1f3cb46f0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,2022-09-27T16:44:04Z
0x188abea43270791f96dc9209e239f7b79e61203b,0x333333335a28ae8a579b0f513f7baf1b7881d9d3,0,,,,Curve.fi Pool: 3Crv ,0x188abea43270791f96dc9209e239f7b79e61203b0x333333335a28ae8a579b0f513f7baf1b7881d9d3,2022-10-03T06:33:58Z
0xed09ca8275dffb09c632b6ea58c035a851f73616,0x332e824e46fceeb9e59ba9491b80d3e6d42b0b59,0,CHEESE,18,CheeseFry,Curve.fi Pool: CHEESE-3Crv ,0xed09ca8275dffb09c632b6ea58c035a851f736160x332e824e46fceeb9e59ba9491b80d3e6d42b0b59,2022-09-27T16:44:04Z
0xabe43b60f8337818c21101ab78b5b216789e19dd,0x3236a63c21fc524a51001ea2627697fdca86e897,0,TPAY,18,TRICEPAY,Curve.fi Pool: TPAY-3Crv ,0xabe43b60f8337818c21101ab78b5b216789e19dd0x3236a63c21fc524a51001ea2627697fdca86e897,2022-09-27T16:44:04Z
0x930792bd0fb4593063ad2ee12e86d768bd8df7a1,0x3236a63c21fc524a51001ea2627697fdca86e897,0,TPAY,18,TRICEPAY,Curve.fi Pool: TPAY-3Crv ,0x930792bd0fb4593063ad2ee12e86d768bd8df7a10x3236a63c21fc524a51001ea2627697fdca86e897,2022-09-27T16:44:04Z
0xb5fc990637f15be6420341845a64101b6bbe365d,0x3236a63c21fc524a51001ea2627697fdca86e897,0,TPAY,18,TRICEPAY,Curve.fi Pool: TPAY-3Crv ,0xb5fc990637f15be6420341845a64101b6bbe365d0x3236a63c21fc524a51001ea2627697fdca86e897,2022-09-27T16:44:04Z
0x413928a25d6ea1a26f2625d633207755f67bf97c,0x3231cb76718cdef2155fc47b5286d82e6eda273f,1,EURe,18,Monerium EUR emoney,Curve.fi Pool: agEUR-EURe ,0x413928a25d6ea1a26f2625d633207755f67bf97c0x3231cb76718cdef2155fc47b5286d82e6eda273f,2022-11-18T18:21:39Z
0x6a6283ab6e31c2aec3fa08697a8f806b740660b2,0x320623b8e4ff03373931769a31fc52a4e78b5d70,0,RSR,18,Reserve Rights,Curve.fi Pool: RSR-crvFRAX ,0x6a6283ab6e31c2aec3fa08697a8f806b740660b20x320623b8e4ff03373931769a31fc52a4e78b5d70,2022-10-05T02:22:10Z
0x5b3b5df2bf2b6543f78e053bd91c4bdd820929f1,0x31d4eb09a216e181ec8a43ce79226a487d6f0ba9,0,USDM,18,USDM,Curve.fi Pool: USDM-3Crv ,0x5b3b5df2bf2b6543f78e053bd91c4bdd820929f10x31d4eb09a216e181ec8a43ce79226a487d6f0ba9,2022-09-27T16:44:04Z
0x9685aab3b578c55ce206a312095fc1fa73609e38,0x3175df0976dfa876431c2e9ee6bc45b65d3473cc,1,crvFRAX,18,Curve.fi FRAX/USDC,Curve.fi Pool: SHIB-crvFRAX ,0x9685aab3b578c55ce206a312095fc1fa73609e380x3175df0976dfa876431c2e9ee6bc45b65d3473cc,2022-09-30T20:31:21Z
0x4149d1038575ce235e03e03b39487a80fd709d31,0x3175df0976dfa876431c2e9ee6bc45b65d3473cc,1,crvFRAX,18,Curve.fi FRAX/USDC,Curve.fi Pool: ALCX-crvFRAX ,0x4149d1038575ce235e03e03b39487a80fd709d310x3175df0976dfa876431c2e9ee6bc45b65d3473cc,2022-09-27T16:44:04Z
0xa500cd4e520682e1b1113e1055d55bacead61122,0x3175df0976dfa876431c2e9ee6bc45b65d3473cc,1,crvFRAX,18,Curve.fi FRAX/USDC,Curve.fi Pool: crvFRAX ,0xa500cd4e520682e1b1113e1055d55bacead611220x3175df0976dfa876431c2e9ee6bc45b65d3473cc,2022-11-11T14:23:48Z
0x372463c1dfe3a9c269c2c5eb76a86021c637d0f4,0x3175df0976dfa876431c2e9ee6bc45b65d3473cc,1,crvFRAX,18,Curve.fi FRAX/USDC,Curve.fi Pool: BBLC-crvFRAX ,0x372463c1dfe3a9c269c2c5eb76a86021c637d0f40x3175df0976dfa876431c2e9ee6bc45b65d3473cc,2022-09-27T16:44:04Z
0x3cc1b5dce81a810080890fb8adad48f8eaa8c210,0x3175df0976dfa876431c2e9ee6bc45b65d3473cc,1,crvFRAX,18,Curve.fi FRAX/USDC,Curve.fi Pool: FIDU-crvFRAX ,0x3cc1b5dce81a810080890fb8adad48f8eaa8c2100x3175df0976dfa876431c2e9ee6bc45b65d3473cc,2022-10-27T00:54:50Z
0x1400e08f1d9f5bc90ae19acd4bf81beabc9e79de,0x3175df0976dfa876431c2e9ee6bc45b65d3473cc,1,crvFRAX,18,Curve.fi FRAX/USDC,Curve.fi Pool: XAI-crvFRAX ,0x1400e08f1d9f5bc90ae19acd4bf81beabc9e79de0x3175df0976dfa876431c2e9ee6bc45b65d3473cc,2022-10-30T18:19:58Z
0x02dfa5c793a9ce4d767a86259245a162a57f2db4,0x3175df0976dfa876431c2e9ee6bc45b65d3473cc,1,crvFRAX,18,Curve.fi FRAX/USDC,Curve.fi Pool: bentCVX-crvFRAX ,0x02dfa5c793a9ce4d767a86259245a162a57f2db40x3175df0976dfa876431c2e9ee6bc45b65d3473cc,2022-09-27T16:44:04Z
0x33baeda08b8afacc4d3d07cf31d49fc1f1f3e893,0x3175df0976dfa876431c2e9ee6bc45b65d3473cc,1,crvFRAX,18,Curve.fi FRAX/USDC,Curve.fi Pool: TUSD-crvFRAX ,0x33baeda08b8afacc4d3d07cf31d49fc1f1f3e8930x3175df0976dfa876431c2e9ee6bc45b65d3473cc,2022-09-27T16:44:04Z
0x3e3c6c7db23cddef80b694679aaf1bcd9517d0ae,0x3175df0976dfa876431c2e9ee6bc45b65d3473cc,1,crvFRAX,18,Curve.fi FRAX/USDC,Curve.fi Pool: SDT-crvFRAX ,0x3e3c6c7db23cddef80b694679aaf1bcd9517d0ae0x3175df0976dfa876431c2e9ee6bc45b65d3473cc,2022-10-04T12:20:28Z
0x75a1fda374fdb4e47d703d0282e94c87119fa46e,0x3175df0976dfa876431c2e9ee6bc45b65d3473cc,1,crvFRAX,18,Curve.fi FRAX/USDC,Curve.fi Pool: USDC-crvFRAX ,0x75a1fda374fdb4e47d703d0282e94c87119fa46e0x3175df0976dfa876431c2e9ee6bc45b65d3473cc,2022-09-27T16:44:04Z
0x825722af244432319c1e32b6b18aded2d4a014df,0x3175df0976dfa876431c2e9ee6bc45b65d3473cc,1,crvFRAX,18,Curve.fi FRAX/USDC,Curve.fi Pool: BENT-crvFRAX ,0x825722af244432319c1e32b6b18aded2d4a014df0x3175df0976dfa876431c2e9ee6bc45b65d3473cc,2022-09-27T16:44:04Z
0x8fdb0bb9365a46b145db80d0b1c5c5e979c84190,0x3175df0976dfa876431c2e9ee6bc45b65d3473cc,1,crvFRAX,18,Curve.fi FRAX/USDC,Curve.fi Pool: BUSD-crvFRAX ,0x8fdb0bb9365a46b145db80d0b1c5c5e979c841900x3175df0976dfa876431c2e9ee6bc45b65d3473cc,2022-09-27T16:44:04Z
0xb3bc1833ac51aacea92acd551fbe1ab7edc59edf,0x3175df0976dfa876431c2e9ee6bc45b65d3473cc,1,crvFRAX,18,Curve.fi FRAX/USDC,Curve.fi Pool: MIM-crvFRAX ,0xb3bc1833ac51aacea92acd551fbe1ab7edc59edf0x3175df0976dfa876431c2e9ee6bc45b65d3473cc,2022-09-27T16:44:04Z
0xa0c7cad1d6ddb3eb2949243a0f720f4a291367dd,0x3175df0976dfa876431c2e9ee6bc45b65d3473cc,1,crvFRAX,18,Curve.fi FRAX/USDC,Curve.fi Pool: SHIB-crvFRAX ,0xa0c7cad1d6ddb3eb2949243a0f720f4a291367dd0x3175df0976dfa876431c2e9ee6bc45b65d3473cc,2022-09-30T20:31:21Z
